,id,Locality,Postcode,Street,Number,Type of property,Subtype of property,Price,Type of sale,Number of rooms,Living Area,Fully equipped kitchen,Furnished,Open fire,Terrace,TerraceArea,Garden,Garden area,Surface of the land,Surface area of the plot of land,Number of facades, Swimming pool,State of the building
6960,9486552,Halle,1500,Volpestraat ,18,APARTMENT,APARTMENT,279900,FOR_SALE,2,109.0,No info,No,,No,,No,,No info,No info,,No,
6961,10505230,Woluwe-Saint-Lambert,1200,Avenue de Woluwe-Saint-Lambert ,35,APARTMENT,APARTMENT,280000,FOR_SALE,2,90.0,No,No,,Yes,8.0,No,,No info,No info,,No,
6962,10106921,,,No info,No info,APARTMENT,GROUND_FLOOR,280000,FOR_SALE,3,100.0,No,No,No,No,,No,,No info,No info,2,No,JUST_RENOVATED
6963,10621971,Nieuwpoort,8620,Franslaan ,150,APARTMENT,APARTMENT,280000,FOR_SALE,2,82.0,No info,No,No,Yes,,Yes,,,No info,,No,AS_NEW
6964,10656788,Merelbeke,9820,"Hundelgemsesteenweg, ",306,APARTMENT,APARTMENT,283000,FOR_SALE,2,110.0,No info,No,No,Yes,9.0,No,,,No info,2,No,AS_NEW
6965,9486554,Halle,1500,Volpestraat ,18,APARTMENT,APARTMENT,289900,FOR_SALE,2,109.0,No info,No,,No,,No,,No info,No info,,No,
6966,9369751,Halle,1500,Volpestraat ,18,APARTMENT,APARTMENT,289900,FOR_SALE,2,103.0,No info,No,,No,,No,,No info,No info,,No,
6967,10567034,Knokke,8300,Zeedijk ,673,APARTMENT,FLAT_STUDIO,295000,FOR_SALE,0,29.0,No info,No,No,No,,No,,,No info,,No,AS_NEW
6968,10638570,De Haan,8420,Koninklijke baan ,36,APARTMENT,APARTMENT,295000,FOR_SALE,2,80.0,No info,No,No,No,,No,,,No info,,No,TO_BE_DONE_UP
6969,10602576,Ertvelde,9940,Lindenlaan ,16,APARTMENT,GROUND_FLOOR,295000,FOR_SALE,2,140.0,No info,No,No,No,,No,,No info,No info,,No,GOOD
6970,10652803,Evere,1140,Av. Henri Conscience ,74,APARTMENT,APARTMENT,299000,FOR_SALE,3,96.0,No,No,No,Yes,28.0,No,,No info,No info,,No,JUST_RENOVATED
6971,10394032,Jodoigne,1370,Rue du Bosquet ,29,APARTMENT,APARTMENT,299000,FOR_SALE,2,200.0,No,No,,Yes,,No,,No info,No info,2,No,
6972,10629850,OUD-TURNHOUT,2360,Dorp ,29,APARTMENT,GROUND_FLOOR,299000,FOR_SALE,2,95.0,No,No,No,Yes,18.0,Yes,75.0,,No info,3,No,
6973,10407166,Leuven,3000,Dirk Boutslaan ,4,APARTMENT,APARTMENT,299000,FOR_SALE,1,118.0,No,Yes,No,Yes,53.0,No,,,No info,2,No,
6974,9941376,Mons,7000,Place Paul Heupgen ,9/4,APARTMENT,LOFT,299000,FOR_SALE,1,88.0,No,Yes,No,Yes,22.0,No,,No info,No info,2,No,AS_NEW
6975,10506131,Sint-Andries,8200,Gistelsesteenweg ,473,APARTMENT,APARTMENT,299000,FOR_SALE,2,95.0,No info,No,No,Yes,,Yes,,,No info,,No,
6976,10656789,Merelbeke,9820,"Hundelgemsesteenweg, ",306,APARTMENT,APARTMENT,308000,FOR_SALE,2,125.0,No info,No,No,Yes,5.0,No,,,No info,2,No,AS_NEW
6977,10553405,,,No info,No info,APARTMENT,APARTMENT,310000,FOR_SALE,2,76.0,No,No,No,No,,No,,No info,No info,,No,JUST_RENOVATED
6978,9262319,Halle,1500,Volpestraat ,18,APARTMENT,APARTMENT,313500,FOR_SALE,2,113.0,No info,No,,No,,No,,No info,No info,,No,
6979,10616148,Izegem,8870,Rijksweg ,17,APARTMENT,APARTMENT,317000,FOR_SALE,2,107.0,No,No,No,Yes,,Yes,,,No info,,No,AS_NEW
6980,10652491,Evere,1140,Av. Henri Conscience ,74,APARTMENT,APARTMENT,319000,FOR_SALE,2,98.0,No,No,No,Yes,21.0,No,,No info,No info,,No,JUST_RENOVATED
6981,10485473,Châtelineau,6200,Rue de gilly ,81,APARTMENT,APARTMENT,319900,FOR_SALE,4,,No,No,,No,,No,,No info,No info,4,No,GOOD
6982,9262758,Halle,1500,Volpestraat ,18,APARTMENT,APARTMENT,324000,FOR_SALE,2,118.0,No info,No,,No,,No,,No info,No info,,No,
6983,10458055,Braine L'Alleud,1420,"Chaussée Bara, ",148,APARTMENT,APARTMENT,325000,FOR_SALE,2,100.0,No,No,No,Yes,5.0,No,,No info,No info,,No,GOOD
6984,10636349,Sint-Pieters-Leeuw,1600,Bergensesteenweg ,273,APARTMENT,GROUND_FLOOR,329000,FOR_SALE,1,128.0,No,Yes,No,Yes,15.0,Yes,251.0,,No info,,No,AS_NEW
6985,10358988,Halle,1500,Basiliekstraat ,136,APARTMENT,DUPLEX,329000,FOR_SALE,2,101.0,No info,No,No,Yes,10.0,No,,No info,No info,,No,GOOD
6986,10506219,Sint-Pieters-Leeuw,1600,Bergensesteenweg ,273,APARTMENT,GROUND_FLOOR,329000,FOR_SALE,2,88.0,No,No,No,No,,Yes,,No info,No info,,No,JUST_RENOVATED
6987,10606456,Boechout,2530,Heuvelstraat ,86,APARTMENT,GROUND_FLOOR,330000,FOR_SALE,3,114.0,No,Yes,Yes,Yes,20.0,Yes,85.0,,No info,3,No,GOOD
6988,10653528,Aalst,9300,Capucienenlaan ,106,APARTMENT,APARTMENT,332500,FOR_SALE,2,110.0,No info,Yes,No,Yes,35.0,No,,,No info,,No,AS_NEW
6989,10504636,Smetlede,9340,Smetlede-Dorp ,6,APARTMENT,APARTMENT,334000,FOR_SALE,2,110.0,No,Yes,No,No,,Yes,,,No info,2,No,AS_NEW
6990,10407513,,,No info,No info,APARTMENT,APARTMENT,335000,FOR_SALE,2,78.0,No,Yes,No,Yes,8.0,No,,No info,No info,2,No,AS_NEW
6991,10582451,Mechelen,2800,Gentsesteenweg ,125A,APARTMENT,APARTMENT,335000,FOR_SALE,2,84.0,No,Yes,No,Yes,,No,,,No info,2,No,AS_NEW
6992,10613321,Liège,4020,Rue des Fories ,2,APARTMENT,APARTMENT,335000,FOR_SALE,3,110.0,No info,No,No,No,,No,,No info,No info,3,No,AS_NEW
6993,10555730,Liège,4020,Rue des Fories ,2,APARTMENT,APARTMENT,335000,FOR_SALE,3,110.0,No info,No,No,No,,No,,No info,No info,3,No,AS_NEW
6994,10590941,Knokke,8300,Lippenslaan ,393,APARTMENT,FLAT_STUDIO,339000,FOR_SALE,0,32.0,No,Yes,No,Yes,4.0,No,,,No info,2,No,AS_NEW
6995,10624676,Aalst,9300,Keizersplein ,21,APARTMENT,APARTMENT,339000,FOR_SALE,2,,No,No,No,Yes,,No,,,No info,,No,
6996,10411887,Leuven,3000,Bondgenotenlaan ,33,APARTMENT,APARTMENT,345000,FOR_SALE,1,62.0,No,Yes,No,Yes,,No,,,No info,2,No,GOOD
6997,9864618,Gent – Zwijnaarde,9000,Grotesteenweg-Noord ,2,APARTMENT,APARTMENT,347500,FOR_SALE,3,145.0,No,Yes,No,Yes,9.0,Yes,,,No info,2,No,AS_NEW
6998,10616138,Sint-Andries,8200,Gistelsesteenweg ,473,APARTMENT,APARTMENT,349000,FOR_SALE,3,109.0,No info,Yes,No,Yes,,No,,,No info,,No,
6999,10632944,Nieuwpoort,8620,Artanlaan ,2,APARTMENT,APARTMENT,350000,FOR_SALE,1,40.0,No,Yes,No,Yes,,No,,,No info,,No,AS_NEW
7000,10613324,Marche-en-Famenne,6900,Borchamps ,24,APARTMENT,APARTMENT,355000,FOR_SALE,2,87.0,No,Yes,No,Yes,113.0,No,,,No info,2,No,AS_NEW
7001,9864616,Gent – Zwijnaarde,9000,Grotesteenweg-Noord ,2,APARTMENT,APARTMENT,357500,FOR_SALE,2,107.0,No,Yes,No,Yes,8.0,Yes,,,No info,2,No,AS_NEW
7002,10643332,Aartselaar,2630,"Nieuwstraat,",8,APARTMENT,GROUND_FLOOR,359000,FOR_SALE,3,98.0,No info,No,No,Yes,12.0,Yes,58.0,No info,No info,,No,
7003,10401410,Morlanwelz,7140,Place du Marché ,11,APARTMENT,APARTMENT,359000,FOR_SALE,3,,No,Yes,No,No,,No,,No info,No info,,No,
7004,10611236,Oostende,8400,Hendrik Serruyslaan ,14A,APARTMENT,APARTMENT,360000,FOR_SALE,3,100.0,No,No,No,Yes,,No,,,No info,,No,TO_BE_DONE_UP
7005,8979532,Halle,1500,Volpestraat ,18,APARTMENT,APARTMENT,362000,FOR_SALE,3,117.0,No info,No,,No,,No,,No info,No info,,No,
7006,10591975,,,No info,No info,APARTMENT,APARTMENT,379000,FOR_SALE,2,112.0,No,No,No,Yes,9.0,No,,No info,No info,no info,No,No info
7007,10309374,La Hulpe,1310,Rue des Combattants ,115,APARTMENT,APARTMENT,380000,FOR_SALE,2,97.0,No,Yes,No,No,,No,,No info,No info,2,No,AS_NEW
7008,10401257,Aartselaar,2630,"Nieuwstraat,",8,APARTMENT,GROUND_FLOOR,385000,FOR_SALE,2,83.0,No info,No,No,Yes,16.0,Yes,163.0,No info,No info,,No,
7009,10613322,Liège,4020,Rue des Fories ,2,APARTMENT,APARTMENT,385000,FOR_SALE,3,156.0,No,No,No,No,,No,,No info,No info,3,No,AS_NEW
7010,10604410,Nieuwpoort,8620,Langestraat ,62,APARTMENT,APARTMENT,385500,FOR_SALE,2,84.0,No,Yes,No,No,,No,,,No info,2,No,
7011,10626730,Oudenaarde,9700,Dokter Honore Dewolfstraat ,23,APARTMENT,APARTMENT,389000,FOR_SALE,3,144.0,No,Yes,No,Yes,,Yes,,,No info,2,No,AS_NEW
7012,10551051,Haacht,3150,Werchtersesteenweg ,1,APARTMENT,APARTMENT,390000,FOR_SALE,2,146.0,No,Yes,No,Yes,,No,,No info,No info,2,No,AS_NEW
7013,10523809,Knokke,8300,Zeedijk ,673,APARTMENT,APARTMENT,395000,FOR_SALE,1,78.0,No info,No,No,No,,No,,,No info,,No,AS_NEW
7014,10472664,Schelle,2627,Provinciale Steenweg ,354,APARTMENT,APARTMENT,399000,FOR_SALE,2,97.0,No,No,No,Yes,58.0,No,,,No info,,No,
7015,10638778,Westende,8434,Koning Ridderdijk ,11,APARTMENT,APARTMENT,399000,FOR_SALE,1,72.0,No,No,No,Yes,,No,,,No info,,No,JUST_RENOVATED
7016,10622272,Oostduinkerke,8670,"Leopold II laan, ",102,APARTMENT,APARTMENT,399000,FOR_SALE,1,72.0,No,No,No,Yes,,No,,,No info,,No,JUST_RENOVATED
7017,10608345,Nieuwpoort,8620,Artanlaan ,2,APARTMENT,APARTMENT,399000,FOR_SALE,1,72.0,No,No,No,Yes,,No,,,No info,,No,JUST_RENOVATED
7018,9884262,Ixelles,1050,Rue Tenbosch ,37,APARTMENT,DUPLEX,425000,FOR_SALE,1,96.0,No,No,No,Yes,12.0,No,,No info,No info,2,No,JUST_RENOVATED
7019,10648490,Nieuwpoort,8620,Artanlaan ,2,APARTMENT,APARTMENT,425000,FOR_SALE,3,120.0,No,No,No,Yes,,No,,,No info,,No,AS_NEW
7020,10555722,Sint-Idesbald,8670,"Strandlaan, ",264,APARTMENT,APARTMENT,425000,FOR_SALE,3,120.0,No,Yes,No,Yes,10.0,Yes,,,No info,4,No,AS_NEW
7021,10583189,Wevelgem,8560,Vanackerestraat ,2,APARTMENT,APARTMENT,428000,FOR_SALE,5,239.0,No info,Yes,No,No,,No,,No info,No info,,No,GOOD
7022,10098036,Uccle,1180,"Av. du Prince de Ligne, ",18,APARTMENT,PENTHOUSE,440000,FOR_SALE,2,152.0,No,Yes,No,Yes,6.0,No,,,No info,3,No,GOOD
7023,9246623,Knokke-Heist,8300,Natiënlaan ,231,APARTMENT,APARTMENT,449000,FOR_SALE,1,56.0,No info,No,No,Yes,,Yes,,,No info,,No,
7024,10578112,Gand,9000,Grote Huidevettershoek ,1,APARTMENT,APARTMENT,450000,FOR_SALE,3,100.0,No,No,No,Yes,,No,,,No info,,No,JUST_RENOVATED
7025,10568885,Brussels,1000,Tour & Taxis - Havenlaan ,86c,APARTMENT,PENTHOUSE,482000,FOR_SALE,3,126.0,No,Yes,No,Yes,13.0,No,,No info,No info,4,No,AS_NEW
7026,10492623,Brussels,1000,Tour & Taxis - Havenlaan ,86c,APARTMENT,PENTHOUSE,482000,FOR_SALE,3,126.0,No,Yes,No,Yes,13.0,No,,No info,No info,4,No,AS_NEW
7027,10048849,Antwerpen,2000,Tavernierkaai ,2,APARTMENT,APARTMENT,495000,FOR_SALE,3,110.0,No,No,No,Yes,35.0,No,,,No info,,No,
7028,10607911,Blankenberge,8370,Franchommelaan ,72,APARTMENT,APARTMENT,495000,FOR_SALE,2,73.0,No info,Yes,No,Yes,,No,,,No info,,No,JUST_RENOVATED
7029,10564651,,,No info,No info,APARTMENT,TRIPLEX,499000,FOR_SALE,3,130.0,No,No,No,No,,No,,No info,No info,2,No,TO_BE_DONE_UP
7030,10576180,Watermael-Boitsfort,1170,"Avenue Delleur, ",8,APARTMENT,APARTMENT,499000,FOR_SALE,2,125.0,No,Yes,No,Yes,,No,,,No info,2,No,AS_NEW
7031,10563963,Westende,8434,Koning Ridderdijk ,11,APARTMENT,APARTMENT,525000,FOR_SALE,2,80.0,No,No,No,No,,No,,,No info,,No,AS_NEW
7032,10523793,Oostduinkerke,8670,"Leopold II laan, ",102,APARTMENT,APARTMENT,525000,FOR_SALE,2,80.0,No,No,No,No,,No,,,No info,,No,AS_NEW
7033,10519763,Nieuwpoort,8620,Artanlaan ,2,APARTMENT,APARTMENT,525000,FOR_SALE,2,80.0,No,No,No,No,,No,,,No info,,No,AS_NEW
7034,10590247,Gand,9000,Grote Huidevettershoek ,1,APARTMENT,APARTMENT,525000,FOR_SALE,3,160.0,No info,No,No,Yes,,No,,,No info,,No,AS_NEW
7035,9863734,Antwerpen,2000,Leopoldstraat ,49,APARTMENT,APARTMENT,545000,FOR_SALE,4,200.0,No info,No,No,Yes,120.0,No,,,No info,4,No,
7036,10632773,Diksmuide,8600,Esenweg ,197,APARTMENT,PENTHOUSE,555000,FOR_SALE,3,176.0,No,Yes,No,No,,No,,,No info,,No,
7037,10648904,Knokke,8300,Lippenslaan ,393,APARTMENT,APARTMENT,565000,FOR_SALE,2,75.0,No,Yes,No,No,,No,,,No info,2,No,AS_NEW
7038,10414709,Nieuwpoort,8620,Franslaan ,150,APARTMENT,APARTMENT,590000,FOR_SALE,2,83.0,No info,No,No,Yes,,Yes,,,No info,,No,AS_NEW
7039,10554323,Nieuwpoort,8620,Franslaan ,150,APARTMENT,APARTMENT,590000,FOR_SALE,2,83.0,No info,No,No,Yes,,Yes,,,No info,,No,AS_NEW
7040,10555082,Knokke,8300,Lippenslaan ,393,APARTMENT,APARTMENT,595000,FOR_SALE,2,79.0,No,Yes,No,Yes,6.0,No,,,No info,2,No,GOOD
7041,10528921,Antwerpen,2018,"Mechelsesteenweg,",157,APARTMENT,APARTMENT,599000,FOR_SALE,2,150.0,No,Yes,No,Yes,74.0,No,,No info,No info,,No,AS_NEW
7042,10536913,Knokke,8300,Lippenslaan ,393,APARTMENT,APARTMENT,599000,FOR_SALE,2,90.0,No,Yes,No,Yes,5.0,No,,,No info,2,No,AS_NEW
7043,10493803,Wenduine,8420,Kerkstraat ,56,APARTMENT,APARTMENT,621500,FOR_SALE,2,103.0,No,Yes,No,Yes,,Yes,,,No info,,No,
7044,10654176,Knokke,8300,Lippenslaan ,393,APARTMENT,APARTMENT,635000,FOR_SALE,3,93.0,No,Yes,No,Yes,,No,,,No info,2,No,AS_NEW
7045,10069009,Knokke,8300,Lippenslaan ,393,APARTMENT,APARTMENT,669000,FOR_SALE,3,94.0,No,Yes,No,Yes,7.0,No,,,No info,2,No,GOOD
7046,10624853,Knokke-Heist,8300,Kustlaan ,277,APARTMENT,APARTMENT,675000,FOR_SALE,2,,No,No,No,No,,No,,,No info,3,No,AS_NEW
7047,10251510,Knokke-Heist,8300,Kustlaan ,277,APARTMENT,APARTMENT,675000,FOR_SALE,2,,No,No,No,No,,No,,,No info,3,No,AS_NEW
7048,10250846,Knokke,8300,Lippenslaan ,393,APARTMENT,APARTMENT,675000,FOR_SALE,2,55.0,No,Yes,No,No,,No,,,No info,2,No,AS_NEW
7049,10085336,Knokke-Heist,8300,"Gemeenteplein, ",1a,APARTMENT,APARTMENT,675000,FOR_SALE,2,55.0,No info,No,No,No,,No,,No info,No info,,No,GOOD
7050,10623099,Mouscron,7700,Rue de Menin ,400,APARTMENT,PENTHOUSE,685000,FOR_SALE,3,,No,Yes,No,Yes,,No,,,No info,4,No,AS_NEW
7051,9961519,La Hulpe,1310,Rue des Combattants ,115,APARTMENT,APARTMENT,695000,FOR_SALE,3,226.0,No,Yes,Yes,No,,No,,No info,No info,2,No,AS_NEW
7052,10616805,Knokke,8300,Lippenslaan ,393,APARTMENT,APARTMENT,695000,FOR_SALE,2,74.0,No,Yes,No,Yes,4.0,No,,,No info,2,No,AS_NEW
7053,10613940,Antwerpen,2000,"Jordaenskaai, ",21,APARTMENT,APARTMENT,698000,FOR_SALE,2,160.0,No info,Yes,No,Yes,,No,,,No info,2,No,AS_NEW
7054,10491480,Knokke,8300,Lippenslaan ,393,APARTMENT,APARTMENT,699000,FOR_SALE,3,95.0,No,Yes,No,Yes,7.0,No,,,No info,2,No,AS_NEW
7055,10298154,Ixelles,1050,Rue Darwin ,49A,APARTMENT,GROUND_FLOOR,700000,FOR_SALE,3,140.0,No,Yes,Yes,Yes,50.0,Yes,300.0,No info,No info,,No,AS_NEW
7056,10298153,Ixelles,1050,Rue Darwin ,49A,APARTMENT,GROUND_FLOOR,700000,FOR_SALE,2,140.0,No,Yes,Yes,Yes,50.0,Yes,300.0,No info,No info,,No,AS_NEW
7057,10161130,Reet,2840,Molenstraat ,10,APARTMENT,APARTMENT,725000,FOR_SALE,4,200.0,No,Yes,No,No,,No,,,No info,,No,JUST_RENOVATED
7058,10641262,Knokke,8300,Lippenslaan ,393,APARTMENT,APARTMENT,749000,FOR_SALE,2,86.0,No,Yes,No,No,,No,,,No info,2,No,AS_NEW
7059,10552386,,,No info,No info,APARTMENT,DUPLEX,780000,FOR_SALE,2,,No,No,No,Yes,48.0,No,,No info,No info,4,No,AS_NEW
7060,10508312,Knokke-Heist,8300,Lippenslaan ,201,APARTMENT,APARTMENT,795000,FOR_SALE,2,85.0,No,Yes,No,Yes,,Yes,,,No info,2,No,AS_NEW
7061,10623939,Waasmunster,9250,Patotterijstraat ,29,APARTMENT,PENTHOUSE,795000,FOR_SALE,3,150.0,No info,No,No,No,,No,,No info,No info,,No,GOOD
7062,10599585,Antwerpen,2000,"Orteliuskaai, ",8,APARTMENT,DUPLEX,799000,FOR_SALE,2,233.0,No info,Yes,No,Yes,19.0,No,,,No info,4,No,
7063,10578855,Oostduinkerke,8670,"Astridlaan , ",7,APARTMENT,APARTMENT,875000,FOR_SALE,3,144.0,No,Yes,No,Yes,,No,,,No info,,No,
7064,10639170,Braine L'Alleud,1420,"Chaussée Bara, ",148,APARTMENT,PENTHOUSE,895000,FOR_SALE,3,181.0,No,No,No,Yes,46.0,No,,No info,No info,,No,AS_NEW
7065,10639171,Braine L'Alleud,1420,"Chaussée Bara, ",148,APARTMENT,PENTHOUSE,895000,FOR_SALE,3,181.0,No,No,No,Yes,46.0,No,,No info,No info,,No,AS_NEW
7066,10514793,,,No info,No info,APARTMENT,DUPLEX,895000,FOR_SALE,2,81.0,No info,No,No,Yes,8.0,No,,No info,No info,,No,
7067,10488119,,,No info,No info,APARTMENT,GROUND_FLOOR,895000,FOR_SALE,3,110.0,No,No,No,No,,Yes,130.0,No info,No info,3,No,AS_NEW
7068,10335355,Antwerpen,2000,Leopoldstraat ,49,APARTMENT,APARTMENT,935000,FOR_SALE,2,245.0,No,No,No,Yes,45.0,No,,,No info,2,No,AS_NEW
7069,10058236,Knokke-Heist,8300,Lippenslaan ,201,APARTMENT,APARTMENT,975000,FOR_SALE,6,216.0,No,Yes,No,No,,Yes,,,No info,2,No,AS_NEW
7070,10007850,Knokke,8301,"Elizabetlaan, ",223,APARTMENT,APARTMENT,975000,FOR_SALE,6,216.0,No,Yes,No,No,,Yes,,,No info,2,No,AS_NEW
7071,10541467,Bruxelles,1050,Avenue Louise ,251,APARTMENT,APARTMENT,1080000,FOR_SALE,4,300.0,No info,Yes,No,No,,No,,No info,No info,2,No,TO_BE_DONE_UP
7072,9880866,Ixelles,1050,Avenue Legrand ,30,APARTMENT,GROUND_FLOOR,1100000,FOR_SALE,4,244.0,No,Yes,No,Yes,,No,,No info,No info,3,No,GOOD
7073,10505726,Knokke-Heist,8300,"Gemeenteplein, ",1a,APARTMENT,APARTMENT,1350000,FOR_SALE,2,75.0,No info,No,No,No,,No,,No info,No info,,No,GOOD
7074,10442259,Knokke,8300,Lippenslaan ,393,APARTMENT,APARTMENT,1850000,FOR_SALE,3,125.0,No,Yes,No,No,,No,,,No info,2,No,AS_NEW
7075,10439083,Knokke-Heist,8300,Kustlaan ,277,APARTMENT,APARTMENT,1850000,FOR_SALE,3,125.0,No,No,No,Yes,,No,,,No info,3,No,AS_NEW
7076,10623008,Bruxelles,1050,Avenue Louise ,251,APARTMENT,PENTHOUSE,1980000,FOR_SALE,4,345.0,No info,No,No,Yes,95.0,No,,No info,No info,4,No,AS_NEW
7077,10656000,Knokke-Heist,8300,Kustlaan ,277,APARTMENT,APARTMENT,1995000,FOR_SALE,4,141.0,No,No,No,Yes,,No,,,No info,3,No,JUST_RENOVATED
7078,10261281,Knokke-Heist,8300,Kustlaan ,277,APARTMENT,APARTMENT,1995000,FOR_SALE,4,141.0,No,No,No,Yes,,No,,,No info,3,No,JUST_RENOVATED
7079,10439081,Knokke-Heist,8300,Kustlaan ,277,APARTMENT,APARTMENT,2125000,FOR_SALE,3,117.0,No,Yes,No,Yes,,Yes,,,No info,4,No,AS_NEW
7080,10486411,Knokke,8300,Lippenslaan ,393,APARTMENT,APARTMENT,2250000,FOR_SALE,2,84.0,No,Yes,No,Yes,,No,,,No info,2,No,AS_NEW
7081,10644460,Bruxelles,1050,Rue Washington ,128b,APARTMENT,APARTMENT,2350000,FOR_SALE,4,320.0,No,No,,Yes,,No,,No info,No info,4,No,TO_BE_DONE_UP
7082,9998137,Knokke ,8300,Driehoeksplein ,1,APARTMENT,DUPLEX,2350000,FOR_SALE,2,121.0,No info,Yes,No,Yes,14.0,No,,,No info,2,No,AS_NEW
7083,10629639,Lede,9340,Wichelsesteenweg ,109,APARTMENT,APARTMENT,2400000,FOR_SALE,2,1000.0,No,No,No,Yes,,No,,,No info,2,No,GOOD
7084,10149011,Antwerpen,2000,"Jordaenskaai, ",21,APARTMENT,DUPLEX,3450000,FOR_SALE,5,437.0,No info,No,No,Yes,62.0,No,,,No info,,No,AS_NEW
7085,10654744,Knokke-Heist,8300,Kustlaan ,259,APARTMENT,DUPLEX,3750000,FOR_SALE,4,247.0,No info,No,No,Yes,38.0,No,,No info,No info,2,No,GOOD
7086,10467129,Knokke,8300,Lippenslaan ,393,APARTMENT,APARTMENT,4295000,FOR_SALE,3,163.0,No,Yes,No,Yes,17.0,No,,,No info,2,No,AS_NEW
7087,10674320,Ath,7800,rue du Moulin n° ,21,APARTMENT,APARTMENT,98000,FOR_SALE,2,92.0,No info,No,,No,,No,,No info,No info,,No,GOOD
7088,10657964,Leuven,3000,Tervuursevest ,356,APARTMENT,APARTMENT,230000,FOR_SALE,1,97.0,No info,Yes,No,No,,No,,No info,No info,2,No,GOOD
7089,10657963,Leuven,3000,Tervuursevest ,356,APARTMENT,APARTMENT,230000,FOR_SALE,1,97.0,No info,Yes,No,No,,No,,No info,No info,2,No,GOOD
7090,10659547,Herstal,4040,Rue Arnold Delsupexhe ,103,APARTMENT,APARTMENT,299900,FOR_SALE,9,420.0,No,No,,Yes,30.0,No,,No info,No info,,No,
7091,10659503,Liége,4000,Boulevard d'Avroy ,206,APARTMENT,APARTMENT,559000,FOR_SALE,4,200.0,No,Yes,No,Yes,2.0,No,,No info,No info,2,No,GOOD
7092,10678751,Nieuwpoort,8620,Artanlaan ,2,APARTMENT,APARTMENT,175000,FOR_SALE,2,40.0,No,Yes,No,Yes,,No,,,No info,,No,TO_BE_DONE_UP
7093,10678510,Gand,9000,Grote Huidevettershoek ,1,APARTMENT,APARTMENT,369000,FOR_SALE,2,93.0,No info,No,No,Yes,,No,,,No info,,No,
7094,10665044,Wevelgem,8560,Vanackerestraat ,2,APARTMENT,APARTMENT,145000,FOR_SALE,1,70.0,No info,No,No,Yes,14.0,No,,No info,No info,,No,GOOD
7095,10663995,Antwerpen,2000,Leopold De Waelplaats ,5,APARTMENT,APARTMENT,220000,FOR_SALE,1,44.0,No info,No,No,No,,No,,,No info,2,No,TO_RENOVATE
7096,10665348,Antwerpen,2000,Jan Van Gentsctraat ,5,APARTMENT,DUPLEX,275000,FOR_SALE,2,120.0,No,No,No,No,,No,,,No info,2,No,AS_NEW
7097,10663531,Antwerpen,2000,"Orteliuskaai, ",8,APARTMENT,DUPLEX,315000,FOR_SALE,2,85.0,No info,Yes,No,Yes,5.0,No,,,No info,2,No,GOOD
7098,10659218,,,No info,No info,APARTMENT,APARTMENT,210000,FOR_SALE,1,62.0,No,No,No,Yes,9.0,No,,No info,No info,no info,No,No info
7099,10425540,Zoersel,2980,Sparrenlaan ,36,APARTMENT,PENTHOUSE,273000,FOR_SALE,3,180.0,No info,Yes,No,No,,No,,,No info,3,No,
7100,10670915,Jabbeke,8490,Gistelsteenweg ,294,APARTMENT,APARTMENT,199800,FOR_SALE,2,73.0,No,Yes,No,No,,No,,,No info,3,No,GOOD
7101,10669020,Stabroek,2940,Dorpsstraat ,84,APARTMENT,GROUND_FLOOR,257000,FOR_SALE,2,75.0,No,Yes,No,Yes,,No,,No info,No info,2,No,
7102,10670047,Knokke,8300,Dumortierlaan ,89,APARTMENT,APARTMENT,660000,FOR_SALE,2,100.0,No info,Yes,No,No,,No,,No info,No info,2,No,
7103,10672447,Zottegem,9620,Hoogstraat ,55,APARTMENT,APARTMENT,375000,FOR_SALE,3,115.0,No,No,No,Yes,11.0,No,,,No info,,No,
7104,10672796,Knokke,8300,Dumortierlaan ,89,APARTMENT,APARTMENT,425000,FOR_SALE,2,81.0,No info,Yes,No,No,,Yes,,,No info,2,No,GOOD
7105,10677719,,,No info,No info,APARTMENT,APARTMENT,795000,FOR_SALE,2,,No info,Yes,No,Yes,33.0,No,,No info,No info,,No,AS_NEW
7106,10660059,Aywaille,4920,Avenue Louis Libert ,1,APARTMENT,APARTMENT,145000,FOR_SALE,1,64.0,No info,Yes,No,Yes,,No,,No info,No info,,No,GOOD
7107,10660325,Liedekerke,1770,Stationsstraat ,120,APARTMENT,SERVICE_FLAT,185000,FOR_SALE,1,57.0,No,Yes,No,No,,No,,,No info,2,No,GOOD
7108,10659896,Heist-op-den-Berg,2220,Pastoor Mellaertstraat ,60,APARTMENT,APARTMENT,230000,FOR_SALE,2,106.0,No info,No,No,Yes,,Yes,,,No info,,No,
7109,10660134,Jette,1090,Avenue de Laeken ,29,APARTMENT,APARTMENT,265000,FOR_SALE,1,70.0,No,Yes,No,Yes,,No,,No info,No info,3,No,AS_NEW
7110,10659900,Leuven,3000,Jan Stasstraat ,3,APARTMENT,SERVICE_FLAT,299000,FOR_SALE,2,124.0,No,No,No,Yes,4.0,Yes,,,No info,,No,
7111,10681021,Turnhout,2300,Kempenlaan ,32,APARTMENT,GROUND_FLOOR,199932,FOR_SALE,1,69.0,No,No,,Yes,5.0,No,,,No info,2,No,
7112,10683370,Hechtel,3940,Lommelsebaan ,No info,APARTMENT,GROUND_FLOOR,215000,FOR_SALE,1,62.0,No,Yes,No,No,,No,,,No info,2,No,GOOD
